Frame Number,Time Offset,Source,Destination,RSSI (dBm),Protocol Name,Description,
46,3.8081596,[24DEC6 11ECE1],[*BROADCAST],203 (0xCB),WiFi,"WiFi:[ ManagementBeacon] ....... RSSI = 203 dBm, Rate = Unknown, SSID = tamulink-wpa, Channel = 11",
47,3.9105372,[24DEC6 11ECE1],[*BROADCAST],202 (0xCA),WiFi,"WiFi:[ ManagementBeacon] ....... RSSI = 202 dBm, Rate = Unknown, SSID = tamulink-wpa, Channel = 11",
48,4.0128685,[24DEC6 11ECE1],[*BROADCAST],202 (0xCA),WiFi,"WiFi:[ ManagementBeacon] ....... RSSI = 202 dBm, Rate = Unknown, SSID = tamulink-wpa, Channel = 11",
49,4.1153765,[24DEC6 11ECE1],[*BROADCAST],202 (0xCA),WiFi,"WiFi:[ ManagementBeacon] ....... RSSI = 202 dBm, Rate = Unknown, SSID = tamulink-wpa, Channel = 11",
50,4.2177558,[24DEC6 11ECE1],[*BROADCAST],202 (0xCA),WiFi,"WiFi:[ ManagementBeacon] ....... RSSI = 202 dBm, Rate = Unknown, SSID = tamulink-wpa, Channel = 11",
51,4.3201106,[24DEC6 11ECE1],[*BROADCAST],202 (0xCA),WiFi,"WiFi:[ ManagementBeacon] ....... RSSI = 202 dBm, Rate = Unknown, SSID = tamulink-wpa, Channel = 11",
52,4.4225493,[24DEC6 11ECE1],[*BROADCAST],202 (0xCA),WiFi,"WiFi:[ ManagementBeacon] ....... RSSI = 202 dBm, Rate = Unknown, SSID = tamulink-wpa, Channel = 11",
53,4.5248619,[24DEC6 11ECE1],[*BROADCAST],201 (0xC9),WiFi,"WiFi:[ ManagementBeacon] ....... RSSI = 201 dBm, Rate = Unknown, SSID = tamulink-wpa, Channel = 11",
54,4.7296721,[24DEC6 11ECE1],[*BROADCAST],201 (0xC9),WiFi,"WiFi:[ ManagementBeacon] ....... RSSI = 201 dBm, Rate = Unknown, SSID = tamulink-wpa, Channel = 11",
55,4.8321386,[24DEC6 11ECE1],[*BROADCAST],201 (0xC9),WiFi,"WiFi:[ ManagementBeacon] ....... RSSI = 201 dBm, Rate = Unknown, SSID = tamulink-wpa, Channel = 11",
56,4.9344674,[24DEC6 11ECE1],[*BROADCAST],201 (0xC9),WiFi,"WiFi:[ ManagementBeacon] ....... RSSI = 201 dBm, Rate = Unknown, SSID = tamulink-wpa, Channel = 11",
57,5.1392580,[24DEC6 11ECE1],[*BROADCAST],200 (0xC8),WiFi,"WiFi:[ ManagementBeacon] ....... RSSI = 200 dBm, Rate = Unknown, SSID = tamulink-wpa, Channel = 11",
58,5.2417202,[24DEC6 11ECE1],[*BROADCAST],200 (0xC8),WiFi,"WiFi:[ ManagementBeacon] ....... RSSI = 200 dBm, Rate = Unknown, SSID = tamulink-wpa, Channel = 11",
59,5.3441427,[24DEC6 11ECE1],[*BROADCAST],200 (0xC8),WiFi,"WiFi:[ ManagementBeacon] ....... RSSI = 200 dBm, Rate = Unknown, SSID = tamulink-wpa, Channel = 11",
60,5.4465143,[24DEC6 11ECE1],[*BROADCAST],200 (0xC8),WiFi,"WiFi:[ ManagementBeacon] ....... RSSI = 200 dBm, Rate = Unknown, SSID = tamulink-wpa, Channel = 11",
61,5.6512920,[24DEC6 11ECE1],[*BROADCAST],200 (0xC8),WiFi,"WiFi:[ ManagementBeacon] ....... RSSI = 200 dBm, Rate = Unknown, SSID = tamulink-wpa, Channel = 11",
62,5.7537213,[24DEC6 11ECE1],[*BROADCAST],199 (0xC7),WiFi,"WiFi:[ ManagementBeacon] ....... RSSI = 199 dBm, Rate = Unknown, SSID = tamulink-wpa, Channel = 11",
63,5.8561219,[24DEC6 11ECE1],[*BROADCAST],199 (0xC7),WiFi,"WiFi:[ ManagementBeacon] ....... RSSI = 199 dBm, Rate = Unknown, SSID = tamulink-wpa, Channel = 11",
64,5.9585393,[24DEC6 11ECE1],[*BROADCAST],199 (0xC7),WiFi,"WiFi:[ ManagementBeacon] ....... RSSI = 199 dBm, Rate = Unknown, SSID = tamulink-wpa, Channel = 11",
65,6.0607830,[24DEC6 11ECE1],[*BROADCAST],199 (0xC7),WiFi,"WiFi:[ ManagementBeacon] ....... RSSI = 199 dBm, Rate = Unknown, SSID = tamulink-wpa, Channel = 11",
66,6.1632439,[24DEC6 11ECE1],[*BROADCAST],198 (0xC6),WiFi,"WiFi:[ ManagementBeacon] ....... RSSI = 198 dBm, Rate = Unknown, SSID = tamulink-wpa, Channel = 11",
67,6.2657130,[24DEC6 11ECE1],[*BROADCAST],198 (0xC6),WiFi,"WiFi:[ ManagementBeacon] ....... RSSI = 198 dBm, Rate = Unknown, SSID = tamulink-wpa, Channel = 11",
68,6.3680217,[24DEC6 11ECE1],[*BROADCAST],198 (0xC6),WiFi,"WiFi:[ ManagementBeacon] ....... RSSI = 198 dBm, Rate = Unknown, SSID = tamulink-wpa, Channel = 11",
69,6.5727353,[24DEC6 11ECE1],[*BROADCAST],198 (0xC6),WiFi,"WiFi:[ ManagementBeacon] ....... RSSI = 198 dBm, Rate = Unknown, SSID = tamulink-wpa, Channel = 11",
70,6.6752809,[24DEC6 11ECE1],[*BROADCAST],197 (0xC5),WiFi,"WiFi:[ ManagementBeacon] ....... RSSI = 197 dBm, Rate = Unknown, SSID = tamulink-wpa, Channel = 11",
71,6.7776854,[24DEC6 11ECE1],[*BROADCAST],197 (0xC5),WiFi,"WiFi:[ ManagementBeacon] ....... RSSI = 197 dBm, Rate = Unknown, SSID = tamulink-wpa, Channel = 11",
72,6.8800881,[24DEC6 11ECE1],[*BROADCAST],197 (0xC5),WiFi,"WiFi:[ ManagementBeacon] ....... RSSI = 197 dBm, Rate = Unknown, SSID = tamulink-wpa, Channel = 11",
73,6.9824169,[24DEC6 11ECE1],[*BROADCAST],197 (0xC5),WiFi,"WiFi:[ ManagementBeacon] ....... RSSI = 197 dBm, Rate = Unknown, SSID = tamulink-wpa, Channel = 11",
74,7.0847385,[24DEC6 11ECE1],[*BROADCAST],196 (0xC4),WiFi,"WiFi:[ ManagementBeacon] ....... RSSI = 196 dBm, Rate = Unknown, SSID = tamulink-wpa, Channel = 11",
75,7.1872443,[24DEC6 11ECE1],[*BROADCAST],196 (0xC4),WiFi,"WiFi:[ ManagementBeacon] ....... RSSI = 196 dBm, Rate = Unknown, SSID = tamulink-wpa, Channel = 11",
76,7.2897155,[24DEC6 11ECE1],[*BROADCAST],196 (0xC4),WiFi,"WiFi:[ ManagementBeacon] ....... RSSI = 196 dBm, Rate = Unknown, SSID = tamulink-wpa, Channel = 11",
77,7.4944377,[24DEC6 11ECE1],[*BROADCAST],196 (0xC4),WiFi,"WiFi:[ ManagementBeacon] ....... RSSI = 196 dBm, Rate = Unknown, SSID = tamulink-wpa, Channel = 11",
78,7.6992180,[24DEC6 11ECE1],[*BROADCAST],195 (0xC3),WiFi,"WiFi:[ ManagementBeacon] ....... RSSI = 195 dBm, Rate = Unknown, SSID = tamulink-wpa, Channel = 11",
79,7.8016464,[24DEC6 11ECE1],[*BROADCAST],195 (0xC3),WiFi,"WiFi:[ ManagementBeacon] ....... RSSI = 195 dBm, Rate = Unknown, SSID = tamulink-wpa, Channel = 11",
80,7.8018316,10.231.231.191,talk.l.google.com,,TLS,TLS:TLS Rec Layer-1 SSL Application Data,"{TLS:57, SSLVersionSelector:56, TCP:55, IPv4:278}"
81,7.8184627,talk.l.google.com,10.231.231.191,195 (0xC3),TCP,"TCP:Flags=...A...., SrcPort=5222, DstPort=1332, PayloadLen=0, Seq=405994970, Ack=2143206935, Win=206","{TCP:55, IPv4:278}"
82,7.9040881,[24DEC6 11ECE1],[*BROADCAST],194 (0xC2),WiFi,"WiFi:[ ManagementBeacon] ....... RSSI = 194 dBm, Rate = Unknown, SSID = tamulink-wpa, Channel = 11",
83,8.0064909,[24DEC6 11ECE1],[*BROADCAST],194 (0xC2),WiFi,"WiFi:[ ManagementBeacon] ....... RSSI = 194 dBm, Rate = Unknown, SSID = tamulink-wpa, Channel = 11",
84,8.2112918,[24DEC6 11ECE1],[*BROADCAST],194 (0xC2),WiFi,"WiFi:[ ManagementBeacon] ....... RSSI = 194 dBm, Rate = Unknown, SSID = tamulink-wpa, Channel = 11",
85,8.3136800,[24DEC6 11ECE1],[*BROADCAST],194 (0xC2),WiFi,"WiFi:[ ManagementBeacon] ....... RSSI = 194 dBm, Rate = Unknown, SSID = tamulink-wpa, Channel = 11",
86,8.4160332,[24DEC6 11ECE1],[*BROADCAST],194 (0xC2),WiFi,"WiFi:[ ManagementBeacon] ....... RSSI = 194 dBm, Rate = Unknown, SSID = tamulink-wpa, Channel = 11",
87,8.5184086,[24DEC6 11ECE1],[*BROADCAST],193 (0xC1),WiFi,"WiFi:[ ManagementBeacon] ....... RSSI = 193 dBm, Rate = Unknown, SSID = tamulink-wpa, Channel = 11",
88,8.6208768,[24DEC6 11ECE1],[*BROADCAST],193 (0xC1),WiFi,"WiFi:[ ManagementBeacon] ....... RSSI = 193 dBm, Rate = Unknown, SSID = tamulink-wpa, Channel = 11",
89,8.8218476,[64BC0C 233BD2],[*BROADCAST],193 (0xC1),WiFi,"WiFi:[ ManagementProbe request] ....... RSSI = 193 dBm, Rate = Unknown, SSID = tamulink-wpa",
90,9.1327735,[24DEC6 11ECE1],[*BROADCAST],193 (0xC1),WiFi,"WiFi:[ ManagementBeacon] ....... RSSI = 193 dBm, Rate = Unknown, SSID = tamulink-wpa, Channel = 11",
91,9.2353029,[24DEC6 11ECE1],[*BROADCAST],193 (0xC1),WiFi,"WiFi:[ ManagementBeacon] ....... RSSI = 193 dBm, Rate = Unknown, SSID = tamulink-wpa, Channel = 11",
92,9.2372962,35.169.161.200,10.231.231.191,192 (0xC0),TLS,TLS:TLS Rec Layer-1 Encrypted Alert,"{TLS:67, SSLVersionSelector:66, TCP:63, IPv4:62}"
93,9.2381365,10.231.231.191,35.169.161.200,,TLS,TLS:TLS Rec Layer-1 Encrypted Alert,"{TLS:67, SSLVersionSelector:66, TCP:63, IPv4:62}"
94,9.2383230,10.231.231.191,35.169.161.200,,TCP,"TCP:Flags=...A...F, SrcPort=1360, DstPort=HTTPS(443), PayloadLen=0, Seq=3086849002, Ack=536416075, Win=65 (scale factor 0x8) = 16640","{TCP:63, IPv4:62}"
95,9.3376145,[24DEC6 11ECE1],[*BROADCAST],192 (0xC0),WiFi,"WiFi:[ ManagementBeacon] ....... RSSI = 192 dBm, Rate = Unknown, SSID = tamulink-wpa, Channel = 11",
96,9.3441277,35.169.161.200,10.231.231.191,192 (0xC0),TCP,"TCP:Flags=...A...F, SrcPort=HTTPS(443), DstPort=1360, PayloadLen=0, Seq=536416075, Ack=3086849003, Win=157 (scale factor 0x8) = 40192","{TCP:63, IPv4:62}"
97,9.3443822,10.231.231.191,35.169.161.200,,TCP,"TCP:Flags=...A...., SrcPort=1360, DstPort=HTTPS(443), PayloadLen=0, Seq=3086849003, Ack=536416076, Win=65 (scale factor 0x8) = 16640","{TCP:63, IPv4:62}"
98,9.5424034,[24DEC6 11ECE1],[*BROADCAST],192 (0xC0),WiFi,"WiFi:[ ManagementBeacon] ....... RSSI = 192 dBm, Rate = Unknown, SSID = tamulink-wpa, Channel = 11",
99,9.6448135,[24DEC6 11ECE1],[*BROADCAST],191 (0xBF),WiFi,"WiFi:[ ManagementBeacon] ....... RSSI = 191 dBm, Rate = Unknown, SSID = tamulink-wpa, Channel = 11",
100,9.7471872,[24DEC6 11ECE1],[*BROADCAST],191 (0xBF),WiFi,"WiFi:[ ManagementBeacon] ....... RSSI = 191 dBm, Rate = Unknown, SSID = tamulink-wpa, Channel = 11",
101,9.9520718,[24DEC6 11ECE1],[*BROADCAST],191 (0xBF),WiFi,"WiFi:[ ManagementBeacon] ....... RSSI = 191 dBm, Rate = Unknown, SSID = tamulink-wpa, Channel = 11",
102,10.0542958,[24DEC6 11ECE1],[*BROADCAST],191 (0xBF),WiFi,"WiFi:[ ManagementBeacon] ....... RSSI = 191 dBm, Rate = Unknown, SSID = tamulink-wpa, Channel = 11",
103,10.1567832,[24DEC6 11ECE1],[*BROADCAST],190 (0xBE),WiFi,"WiFi:[ ManagementBeacon] ....... RSSI = 190 dBm, Rate = Unknown, SSID = tamulink-wpa, Channel = 11",
104,10.2592305,[24DEC6 11ECE1],[*BROADCAST],190 (0xBE),WiFi,"WiFi:[ ManagementBeacon] ....... RSSI = 190 dBm, Rate = Unknown, SSID = tamulink-wpa, Channel = 11",
105,10.3616260,[24DEC6 11ECE1],[*BROADCAST],190 (0xBE),WiFi,"WiFi:[ ManagementBeacon] ....... RSSI = 190 dBm, Rate = Unknown, SSID = tamulink-wpa, Channel = 11",
106,10.4607106,[20107A 840455],[*BROADCAST],190 (0xBE),WiFi,"WiFi:[ ManagementProbe request] ....... RSSI = 190 dBm, Rate = Unknown, SSID = BroadCast SSID",
107,10.4628284,[20107A 840455],[*BROADCAST],190 (0xBE),WiFi,"WiFi:[ ManagementProbe request] ....... RSSI = 190 dBm, Rate = Unknown, SSID = BroadCast SSID",
108,10.6014774,[20107A 840455],[*BROADCAST],190 (0xBE),WiFi,"WiFi:[ ManagementProbe request] ....... RSSI = 190 dBm, Rate = Unknown, SSID = BroadCast SSID",
109,10.6035725,[20107A 840455],[*BROADCAST],190 (0xBE),WiFi,"WiFi:[ ManagementProbe request] ....... RSSI = 190 dBm, Rate = Unknown, SSID = BroadCast SSID",
110,10.6688083,[24DEC6 11ECE1],[*BROADCAST],190 (0xBE),WiFi,"WiFi:[ ManagementBeacon] ....... RSSI = 190 dBm, Rate = Unknown, SSID = tamulink-wpa, Channel = 11",
111,10.9690163,[DE02F9 C3C52E],[*BROADCAST],190 (0xBE),WiFi,"WiFi:[ ManagementProbe request] ....... RSSI = 190 dBm, Rate = Unknown, SSID = H8OT4, Channel = 11",
112,10.9702642,[DE02F9 C3C52E],[*BROADCAST],190 (0xBE),WiFi,"WiFi:[ ManagementProbe request] ....... RSSI = 190 dBm, Rate = Unknown, SSID = lucky, Channel = 11",
113,10.9722785,[DE02F9 C3C52E],[*BROADCAST],190 (0xBE),WiFi,"WiFi:[ ManagementProbe request] ....... RSSI = 190 dBm, Rate = Unknown, SSID = BroadCast SSID, Channel = 11",
114,10.9760452,[24DEC6 11ECE1],[*BROADCAST],189 (0xBD),WiFi,"WiFi:[ ManagementBeacon] ....... RSSI = 189 dBm, Rate = Unknown, SSID = tamulink-wpa, Channel = 11",
115,11.0782586,[24DEC6 11ECE1],[*BROADCAST],189 (0xBD),WiFi,"WiFi:[ ManagementBeacon] ....... RSSI = 189 dBm, Rate = Unknown, SSID = tamulink-wpa, Channel = 11",
116,11.1807435,[24DEC6 11ECE1],[*BROADCAST],189 (0xBD),WiFi,"WiFi:[ ManagementBeacon] ....... RSSI = 189 dBm, Rate = Unknown, SSID = tamulink-wpa, Channel = 11",
117,11.3855986,[24DEC6 11ECE1],[*BROADCAST],189 (0xBD),WiFi,"WiFi:[ ManagementBeacon] ....... RSSI = 189 dBm, Rate = Unknown, SSID = tamulink-wpa, Channel = 11",
118,11.4880365,[24DEC6 11ECE1],[*BROADCAST],188 (0xBC),WiFi,"WiFi:[ ManagementBeacon] ....... RSSI = 188 dBm, Rate = Unknown, SSID = tamulink-wpa, Channel = 11",
119,11.5903580,[24DEC6 11ECE1],[*BROADCAST],188 (0xBC),WiFi,"WiFi:[ ManagementBeacon] ....... RSSI = 188 dBm, Rate = Unknown, SSID = tamulink-wpa, Channel = 11",
120,11.6927980,[24DEC6 11ECE1],[*BROADCAST],188 (0xBC),WiFi,"WiFi:[ ManagementBeacon] ....... RSSI = 188 dBm, Rate = Unknown, SSID = tamulink-wpa, Channel = 11",
121,11.7951849,[24DEC6 11ECE1],[*BROADCAST],188 (0xBC),WiFi,"WiFi:[ ManagementBeacon] ....... RSSI = 188 dBm, Rate = Unknown, SSID = tamulink-wpa, Channel = 11",
122,11.8976343,[24DEC6 11ECE1],[*BROADCAST],187 (0xBB),WiFi,"WiFi:[ ManagementBeacon] ....... RSSI = 187 dBm, Rate = Unknown, SSID = tamulink-wpa, Channel = 11",
123,11.9999618,[24DEC6 11ECE1],[*BROADCAST],187 (0xBB),WiFi,"WiFi:[ ManagementBeacon] ....... RSSI = 187 dBm, Rate = Unknown, SSID = tamulink-wpa, Channel = 11",
124,12.1022787,[24DEC6 11ECE1],[*BROADCAST],187 (0xBB),WiFi,"WiFi:[ ManagementBeacon] ....... RSSI = 187 dBm, Rate = Unknown, SSID = tamulink-wpa, Channel = 11",
125,12.2047858,[24DEC6 11ECE1],[*BROADCAST],187 (0xBB),WiFi,"WiFi:[ ManagementBeacon] ....... RSSI = 187 dBm, Rate = Unknown, SSID = tamulink-wpa, Channel = 11",
126,12.3071834,[24DEC6 11ECE1],[*BROADCAST],186 (0xBA),WiFi,"WiFi:[ ManagementBeacon] ....... RSSI = 186 dBm, Rate = Unknown, SSID = tamulink-wpa, Channel = 11",
127,12.4095481,[24DEC6 11ECE1],[*BROADCAST],186 (0xBA),WiFi,"WiFi:[ ManagementBeacon] ....... RSSI = 186 dBm, Rate = Unknown, SSID = tamulink-wpa, Channel = 11",
128,12.5119646,[24DEC6 11ECE1],[*BROADCAST],186 (0xBA),WiFi,"WiFi:[ ManagementBeacon] ....... RSSI = 186 dBm, Rate = Unknown, SSID = tamulink-wpa, Channel = 11",
129,12.5212383,spoc-mue1.norton.com,10.231.231.191,186 (0xBA),TLS,TLS:TLS Rec Layer-1 SSL Application Data,"{TLS:4, SSLVersionSelector:3, TCP:2, IPv4:22}"
130,12.5607138,10.231.231.191,spoc-mue1.norton.com,,TCP,"TCP:Flags=...A...., SrcPort=1336, DstPort=HTTPS(443), PayloadLen=0, Seq=1282991242, Ack=3152431655, Win=64","{TCP:2, IPv4:22}"
131,12.6144354,[24DEC6 11ECE1],[*BROADCAST],186 (0xBA),WiFi,"WiFi:[ ManagementBeacon] ....... RSSI = 186 dBm, Rate = Unknown, SSID = tamulink-wpa, Channel = 11",
132,12.7167368,[24DEC6 11ECE1],[*BROADCAST],186 (0xBA),WiFi,"WiFi:[ ManagementBeacon] ....... RSSI = 186 dBm, Rate = Unknown, SSID = tamulink-wpa, Channel = 11",
133,12.8140411,[B827EB D93DB1],[*BROADCAST],186 (0xBA),WiFi,"WiFi:[ ManagementProbe request] ....... RSSI = 186 dBm, Rate = Unknown, SSID = BroadCast SSID, Channel = 10",
134,12.8191507,[24DEC6 11ECE1],[*BROADCAST],186 (0xBA),WiFi,"WiFi:[ ManagementBeacon] ....... RSSI = 186 dBm, Rate = Unknown, SSID = tamulink-wpa, Channel = 11",
